track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
trk_1598,Imagine Dragons,God's Dreams (Deluxe Edition),God's Dreams,79,220824,1,0.512,0.803,3,-12.9,1,0.259,0.212,0.0,0.258,0.75,102.42,4,rock
trk_1599,Kendrick Lamar,Golden Plan (Deluxe Edition),Golden Plan,49,207814,1,0.905,0.543,8,-6.32,1,0.319,0.121,0.1791,0.208,0.464,111.62,4,hip-hop
trk_1600,Eminem,Cruel Chamber (Deluxe Edition),Cruel Chamber,65,254342,0,0.61,0.628,4,-10.26,0,0.166,0.386,0.0,0.09,0.694,174.91,4,hip-hop
trk_1601,Billie Eilish,Humble World (Deluxe Edition),Humble World,100,182946,1,0.764,0.516,4,-6.89,1,0.275,0.725,0.0,0.193,0.627,163.9,4,alt-pop
trk_1602,Drake,Cruel Nights (Deluxe Edition),Cruel Nights,66,184325,0,0.465,0.342,0,-12.7,1,0.132,0.495,0.0,0.101,0.759,101.08,4,hip-hop
trk_1603,Justin Bieber,Golden Waves (Deluxe Edition),Golden Waves,38,246782,1,0.48,0.837,6,-9.6,1,0.223,0.841,0.0,0.265,0.621,162.08,4,pop
trk_1604,Bad Bunny,Greedy Hour (Deluxe Edition),Greedy Hour,65,243633,0,0.796,0.392,2,-11.06,1,0.125,0.09,0.0,0.095,0.377,117.98,4,reggaeton
trk_1605,Dua Lipa,Golden Heart (Deluxe Edition),Golden Heart,60,148604,0,0.652,0.546,3,-12.99,1,0.238,0.486,0.0,0.083,0.583,162.31,4,dance-pop
trk_1606,Bad Bunny,Levitating Hero (Deluxe Edition),Levitating Hero,79,202637,1,0.731,0.767,10,-4.09,0,0.191,0.64,0.0,0.066,0.674,150.85,4,reggaeton
trk_1607,Imagine Dragons,vampire Vibes (Deluxe Edition),vampire Vibes,68,213940,0,0.464,0.622,1,-6.03,1,0.176,0.857,0.0,0.122,0.509,136.56,4,rock
trk_1608,Post Malone,Die Heart (Deluxe Edition),Die Heart,56,192335,1,0.804,0.483,3,-11.89,0,0.321,0.343,0.0,0.186,0.406,110.72,4,hip-hop
trk_1609,Ariana Grande,Starboy Memories (Deluxe Edition),Starboy Memories,65,168683,0,0.709,0.514,6,-10.5,1,0.04,0.47,0.0,0.138,0.241,155.4,4,pop
trk_1610,Post Malone,Golden Heart (Deluxe Edition),Golden Heart,84,157891,0,0.753,0.669,5,-10.68,0,0.115,0.32,0.0,0.099,0.669,103.55,4,hip-hop
trk_1611,Harry Styles,Peaches Summer (Deluxe Edition),Peaches Summer,86,151072,1,0.365,0.614,8,-5.93,0,0.197,0.191,0.0,0.096,0.572,167.74,4,pop-rock
trk_1612,Kendrick Lamar,Anti Dreams (Deluxe Edition),Anti Dreams,84,216607,1,0.856,0.478,11,-10.73,1,0.233,0.869,0.0,0.304,0.212,93.7,4,hip-hop
trk_1613,Imagine Dragons,Espresso Echoes (Deluxe Edition),Espresso Echoes,88,153396,1,0.711,0.377,3,-6.09,0,0.308,0.503,0.0,0.295,0.169,123.43,4,rock
trk_1614,Bruno Mars,Midnight Symphony (Deluxe Edition),Midnight Symphony,63,190056,0,0.374,0.391,8,-5.49,0,0.311,0.814,0.2174,0.228,0.398,107.78,4,r&b
trk_1615,Harry Styles,vampire World (Deluxe Edition),vampire World,56,213230,1,0.683,0.912,6,-9.81,0,0.068,0.203,0.0,0.272,0.186,166.93,4,pop-rock
trk_1616,Travis Scott,Flowers Lover (Deluxe Edition),Flowers Lover,68,218268,0,0.495,0.627,10,-13.28,1,0.219,0.524,0.0,0.256,0.276,127.88,4,hip-hop
trk_1617,Doja Cat,Levitating Fantasy (Deluxe Edition),Levitating Fantasy,62,239688,0,0.928,0.305,8,-8.88,0,0.256,0.14,0.0,0.201,0.498,139.46,4,dance-pop
trk_1618,Doja Cat,Die Echoes (Deluxe Edition),Die Echoes,54,237301,0,0.424,0.33,2,-12.24,1,0.33,0.46,0.0,0.162,0.898,89.19,4,dance-pop
trk_1619,Travis Scott,Midnight Summer (Deluxe Edition),Midnight Summer,79,228589,1,0.512,0.472,10,-10.84,0,0.057,0.175,0.0,0.26,0.72,112.02,4,hip-hop
trk_1620,SZA,Espresso World (Deluxe Edition),Espresso World,70,179750,1,0.545,0.779,2,-11.43,0,0.218,0.496,0.0,0.338,0.851,172.86,4,r&b
trk_1621,Olivia Rodrigo,Flowers Tears (Deluxe Edition),Flowers Tears,63,241453,0,0.432,0.799,10,-11.51,1,0.128,0.556,0.0,0.219,0.518,85.78,4,pop-rock
trk_1622,Dua Lipa,Blinding Tears (Deluxe Edition),Blinding Tears,76,253235,1,0.587,0.915,4,-8.26,1,0.302,0.813,0.0,0.116,0.381,165.1,4,dance-pop
trk_1623,Olivia Rodrigo,Espresso Heart (Deluxe Edition),Espresso Heart,68,227646,1,0.543,0.67,4,-10.69,0,0.177,0.306,0.0,0.106,0.751,113.57,4,pop-rock
trk_1624,Doja Cat,Shape You (Deluxe Edition),Shape You,84,213765,0,0.482,0.578,11,-6.14,0,0.119,0.344,0.2796,0.235,0.657,95.6,4,dance-pop
trk_1625,Drake,Midnight Summer (Deluxe Edition),Midnight Summer,78,151471,1,0.599,0.455,7,-13.46,0,0.273,0.253,0.0,0.179,0.892,131.7,4,hip-hop
trk_1626,Bad Bunny,Flowers Memories (Deluxe Edition),Flowers Memories,43,186119,1,0.784,0.805,1,-9.25,0,0.041,0.263,0.0,0.111,0.758,107.06,4,reggaeton
trk_1627,Kendrick Lamar,Die Lights (Deluxe Edition),Die Lights,48,140376,0,0.893,0.478,8,-12.79,0,0.112,0.321,0.0,0.242,0.222,86.5,4,hip-hop
trk_1628,SZA,Greedy Memories (Deluxe Edition),Greedy Memories,75,245488,1,0.942,0.692,2,-12.26,0,0.088,0.106,0.0,0.251,0.422,115.47,4,r&b
trk_1629,Travis Scott,God's Tears (Deluxe Edition),God's Tears,56,179674,0,0.671,0.967,1,-6.42,0,0.224,0.178,0.1519,0.115,0.785,143.12,4,hip-hop
trk_1630,Travis Scott,Midnight You (Deluxe Edition),Midnight You,83,248940,0,0.363,0.808,3,-3.61,1,0.052,0.598,0.323,0.211,0.606,131.74,4,hip-hop
trk_1631,Bruno Mars,God's Tears (Deluxe Edition),God's Tears,57,169171,1,0.62,0.441,5,-12.56,1,0.194,0.204,0.0,0.096,0.536,110.02,4,r&b
trk_1632,Ariana Grande,Peaches Symphony (Deluxe Edition),Peaches Symphony,61,162174,1,0.553,0.544,8,-4.22,1,0.274,0.535,0.0,0.33,0.401,157.58,4,pop
trk_1633,Doja Cat,Lucid Chamber (Deluxe Edition),Lucid Chamber,52,259151,0,0.595,0.727,0,-3.4,1,0.254,0.269,0.0,0.128,0.507,123.3,4,dance-pop
trk_1634,Imagine Dragons,Anti Hour (Deluxe Edition),Anti Hour,87,188136,1,0.677,0.979,0,-3.54,1,0.168,0.556,0.0,0.052,0.226,157.02,4,rock
trk_1635,The Weeknd,Save Nights (Deluxe Edition),Save Nights,64,147867,0,0.495,0.947,1,-7.01,0,0.33,0.338,0.0,0.228,0.883,128.89,4,pop
trk_1636,Bad Bunny,Flowers Lover (Deluxe Edition),Flowers Lover,70,208285,1,0.802,0.809,9,-11.51,1,0.084,0.278,0.0,0.227,0.159,145.65,4,reggaeton
trk_1637,Ed Sheeran,Espresso Heart (Deluxe Edition),Espresso Heart,54,204872,0,0.404,0.684,5,-10.67,0,0.33,0.844,0.0,0.288,0.878,88.78,4,pop
trk_1638,Billie Eilish,Midnight Echoes (Deluxe Edition),Midnight Echoes,68,228857,1,0.445,0.551,4,-12.54,1,0.124,0.195,0.0,0.123,0.55,135.24,4,alt-pop
trk_1639,Ariana Grande,God's Fantasy (Deluxe Edition),God's Fantasy,63,191110,1,0.446,0.824,3,-13.3,0,0.33,0.426,0.0,0.146,0.877,144.85,4,pop
trk_1640,The Weeknd,Flowers Plan (Deluxe Edition),Flowers Plan,83,187237,0,0.568,0.848,9,-4.5,0,0.218,0.629,0.0,0.185,0.163,121.34,4,pop
trk_1641,Ed Sheeran,Humble Parade (Deluxe Edition),Humble Parade,100,174038,1,0.648,0.436,9,-7.96,1,0.287,0.405,0.0,0.331,0.768,136.33,4,pop
trk_1642,Kendrick Lamar,Levitating World (Deluxe Edition),Levitating World,58,195159,0,0.714,0.737,9,-6.31,1,0.274,0.368,0.0,0.307,0.638,102.75,4,hip-hop
trk_1643,SZA,vampire Hour (Deluxe Edition),vampire Hour,85,209233,1,0.688,0.816,3,-3.29,1,0.058,0.243,0.0,0.123,0.873,133.02,4,r&b
trk_1644,Dua Lipa,Save Heart (Deluxe Edition),Save Heart,37,223134,1,0.594,0.437,8,-12.11,0,0.123,0.854,0.0,0.145,0.37,93.44,4,dance-pop
trk_1645,Harry Styles,Save Tears (Deluxe Edition),Save Tears,86,227195,1,0.415,0.897,2,-4.86,1,0.15,0.64,0.0,0.072,0.908,133.13,4,pop-rock
trk_1646,Drake,God's Heart (Deluxe Edition),God's Heart,86,217250,1,0.725,0.513,3,-6.2,1,0.052,0.454,0.0,0.278,0.548,129.43,4,hip-hop
trk_1647,Justin Bieber,Espresso Waves (Deluxe Edition),Espresso Waves,60,257091,1,0.528,0.813,2,-12.75,0,0.101,0.809,0.0,0.056,0.523,85.43,4,pop
trk_1648,The Weeknd,Humble Hour (Deluxe Edition),Humble Hour,56,181539,0,0.584,0.606,10,-11.47,0,0.201,0.456,0.0,0.329,0.845,118.29,4,pop
trk_1649,Bad Bunny,Levitating Chamber (Deluxe Edition),Levitating Chamber,88,236231,0,0.468,0.768,11,-8.88,0,0.12,0.054,0.0,0.07,0.282,117.54,4,reggaeton
trk_1650,Kendrick Lamar,Sunflower Vibes (Deluxe Edition),Sunflower Vibes,44,248885,1,0.811,0.76,5,-5.31,0,0.277,0.541,0.0,0.257,0.432,114.29,4,hip-hop
trk_1651,Eminem,Starboy Fantasy (Deluxe Edition),Starboy Fantasy,54,160403,0,0.886,0.522,4,-4.47,1,0.086,0.65,0.0,0.166,0.431,169.5,4,hip-hop
trk_1652,Travis Scott,As It Was Parade (Deluxe Edition),As It Was Parade,48,227090,0,0.356,0.385,11,-6.03,1,0.35,0.189,0.0,0.152,0.841,133.85,4,hip-hop
trk_1653,Eminem,Sunflower Echoes (Deluxe Edition),Sunflower Echoes,84,191850,0,0.5,0.569,4,-10.71,0,0.239,0.428,0.0,0.27,0.274,167.78,4,hip-hop
trk_1654,Kendrick Lamar,Greedy Chamber (Deluxe Edition),Greedy Chamber,42,247647,0,0.82,0.508,9,-10.99,0,0.052,0.61,0.0,0.341,0.487,173.31,4,hip-hop
trk_1655,Dua Lipa,Starboy Summer (Deluxe Edition),Starboy Summer,68,257270,0,0.756,0.829,4,-7.77,0,0.2,0.512,0.0,0.164,0.515,170.18,4,dance-pop
trk_1656,Harry Styles,Peaches Lover (Deluxe Edition),Peaches Lover,62,231191,0,0.862,0.775,3,-11.45,1,0.074,0.818,0.0,0.301,0.258,148.08,4,pop-rock
trk_1657,Post Malone,God's Tears (Deluxe Edition),God's Tears,57,174069,1,0.836,0.471,1,-9.15,0,0.159,0.429,0.0,0.081,0.594,91.7,4,hip-hop
trk_1658,Travis Scott,Peaches Lights (Deluxe Edition),Peaches Lights,42,215657,0,0.416,0.466,10,-12.89,1,0.215,0.53,0.0,0.081,0.748,120.93,4,hip-hop
trk_1659,Ed Sheeran,Sunflower You (Deluxe Edition),Sunflower You,84,176837,0,0.947,0.43,5,-13.79,1,0.057,0.177,0.0,0.158,0.464,122.75,4,pop
trk_1660,Doja Cat,Lucid Fantasy (Deluxe Edition),Lucid Fantasy,91,239790,0,0.686,0.689,2,-7.23,1,0.192,0.658,0.0,0.223,0.242,132.98,4,dance-pop
trk_1661,Ed Sheeran,Greedy Memories (Deluxe Edition),Greedy Memories,80,238972,1,0.949,0.419,2,-4.67,0,0.053,0.263,0.0,0.293,0.266,101.29,4,pop
trk_1662,Olivia Rodrigo,Flowers Chamber (Deluxe Edition),Flowers Chamber,56,172363,1,0.679,0.886,11,-11.91,1,0.114,0.712,0.0,0.111,0.457,115.18,4,pop-rock
trk_1663,Bruno Mars,Die Tears (Deluxe Edition),Die Tears,60,191841,0,0.414,0.55,5,-8.91,0,0.252,0.278,0.0,0.09,0.389,90.74,4,r&b
trk_1664,Post Malone,Midnight Waves (Deluxe Edition),Midnight Waves,88,203345,1,0.615,0.964,2,-12.87,1,0.069,0.231,0.0,0.229,0.791,85.07,4,hip-hop
trk_1665,Doja Cat,Blinding Echoes (Deluxe Edition),Blinding Echoes,53,201719,0,0.623,0.614,4,-8.19,1,0.253,0.016,0.0,0.14,0.624,102.07,4,dance-pop
trk_1666,Ed Sheeran,Flowers Vibes (Deluxe Edition),Flowers Vibes,80,176417,0,0.599,0.629,8,-7.93,1,0.072,0.36,0.0,0.204,0.501,111.09,4,pop
trk_1667,Doja Cat,Flowers You (Deluxe Edition),Flowers You,78,197634,0,0.62,0.46,3,-12.92,1,0.256,0.483,0.1679,0.144,0.29,116.33,4,dance-pop
trk_1668,Harry Styles,Peaches Dreams (Deluxe Edition),Peaches Dreams,40,245057,0,0.88,0.423,1,-3.55,1,0.175,0.766,0.376,0.078,0.414,165.87,4,pop-rock
trk_1669,Billie Eilish,Blinding Symphony (Deluxe Edition),Blinding Symphony,90,141832,0,0.394,0.887,5,-6.67,0,0.059,0.059,0.0,0.173,0.159,105.39,4,alt-pop
trk_1670,Dua Lipa,Peaches Tears (Deluxe Edition),Peaches Tears,75,257069,1,0.599,0.385,6,-8.93,0,0.101,0.501,0.0,0.16,0.505,151.64,4,dance-pop
trk_1671,Bad Bunny,God's Dreams (Deluxe Edition),God's Dreams,84,185743,0,0.766,0.485,10,-7.7,0,0.15,0.689,0.0,0.262,0.313,105.66,4,reggaeton
trk_1672,Imagine Dragons,Sunflower You (Deluxe Edition),Sunflower You,100,151352,1,0.44,0.533,5,-8.07,1,0.2,0.616,0.0,0.23,0.434,172.08,4,rock
trk_1673,SZA,Golden Fantasy (Deluxe Edition),Golden Fantasy,53,223687,1,0.49,0.878,5,-9.2,1,0.323,0.178,0.0,0.095,0.594,130.69,4,r&b
trk_1674,Travis Scott,Cruel Memories (Deluxe Edition),Cruel Memories,46,244333,0,0.877,0.916,6,-9.88,1,0.198,0.081,0.0,0.252,0.782,125.95,4,hip-hop
trk_1675,Travis Scott,Lucid Parade (Deluxe Edition),Lucid Parade,73,203351,0,0.468,0.371,10,-8.75,0,0.254,0.711,0.0,0.248,0.705,107.34,4,hip-hop
trk_1676,Justin Bieber,Midnight Fantasy (Deluxe Edition),Midnight Fantasy,64,143044,1,0.578,0.51,7,-10.91,1,0.047,0.173,0.0,0.135,0.861,96.24,4,pop
trk_1677,Doja Cat,Sunflower Memories (Deluxe Edition),Sunflower Memories,58,256293,0,0.458,0.613,3,-7.88,1,0.187,0.105,0.0,0.348,0.708,153.92,4,dance-pop
trk_1678,Coldplay,vampire Dreams (Deluxe Edition),vampire Dreams,61,182347,0,0.629,0.735,5,-8.44,1,0.154,0.733,0.0,0.317,0.417,115.14,4,rock
trk_1679,Billie Eilish,Save Memories (Deluxe Edition),Save Memories,81,157896,1,0.724,0.662,5,-13.12,0,0.3,0.631,0.2127,0.112,0.36,140.67,4,alt-pop
trk_1680,Bad Bunny,Shape Hour (Deluxe Edition),Shape Hour,90,224720,1,0.716,0.577,11,-11.09,0,0.222,0.496,0.0,0.252,0.287,154.08,4,reggaeton
trk_1681,SZA,Midnight Symphony (Deluxe Edition),Midnight Symphony,46,186292,0,0.476,0.805,3,-6.58,0,0.234,0.463,0.0,0.153,0.868,114.35,4,r&b
trk_1682,Drake,God's Vibes (Deluxe Edition),God's Vibes,52,171305,0,0.476,0.384,5,-5.18,1,0.126,0.406,0.0,0.11,0.818,124.45,4,hip-hop
trk_1683,Olivia Rodrigo,God's Memories (Deluxe Edition),God's Memories,67,222377,0,0.46,0.383,5,-4.79,1,0.302,0.505,0.0044,0.138,0.523,168.68,4,pop-rock
trk_1684,Post Malone,Shape Summer (Deluxe Edition),Shape Summer,62,256740,0,0.587,0.959,4,-11.89,0,0.189,0.366,0.0,0.061,0.914,160.38,4,hip-hop
trk_1685,Post Malone,Shape Parade (Deluxe Edition),Shape Parade,77,140898,1,0.66,0.611,3,-4.54,1,0.06,0.309,0.0,0.08,0.741,132.82,4,hip-hop
trk_1686,Drake,Greedy Tears (Deluxe Edition),Greedy Tears,70,255758,1,0.885,0.773,7,-7.76,0,0.244,0.22,0.0,0.069,0.254,108.05,4,hip-hop
trk_1687,Eminem,Blinding Vibes (Deluxe Edition),Blinding Vibes,80,140269,0,0.503,0.417,1,-4.89,1,0.033,0.145,0.0,0.339,0.638,122.03,4,hip-hop
trk_1688,Travis Scott,Cruel Dreams (Deluxe Edition),Cruel Dreams,82,168395,0,0.523,0.854,6,-7.79,1,0.131,0.012,0.0,0.303,0.538,132.31,4,hip-hop
trk_1689,Olivia Rodrigo,vampire Plan (Deluxe Edition),vampire Plan,79,259850,1,0.782,0.699,7,-5.01,0,0.049,0.115,0.0,0.104,0.886,96.65,4,pop-rock
trk_1690,Bruno Mars,Humble Chamber (Deluxe Edition),Humble Chamber,69,163646,1,0.937,0.369,9,-6.96,1,0.268,0.671,0.0,0.089,0.19,145.16,4,r&b
trk_1691,Post Malone,Midnight Heart (Deluxe Edition),Midnight Heart,97,203297,0,0.824,0.546,4,-8.19,1,0.232,0.512,0.0,0.302,0.827,136.77,4,hip-hop
trk_1692,Taylor Swift,Sunflower Dreams (Deluxe Edition),Sunflower Dreams,49,220511,0,0.557,0.394,8,-8.67,1,0.134,0.865,0.0,0.199,0.649,86.71,4,pop
trk_1693,Bad Bunny,Espresso Lover (Deluxe Edition),Espresso Lover,51,211425,0,0.759,0.8,3,-11.81,1,0.332,0.207,0.0,0.306,0.227,124.24,4,reggaeton
trk_1694,Ed Sheeran,As It Was Lights (Deluxe Edition),As It Was Lights,60,168341,1,0.644,0.329,8,-5.95,0,0.35,0.618,0.0,0.139,0.404,107.04,4,pop
trk_1695,Eminem,Flowers Hour (Deluxe Edition),Flowers Hour,43,235992,1,0.744,0.559,9,-13.47,0,0.055,0.798,0.0,0.132,0.355,131.26,4,hip-hop
trk_1696,Harry Styles,Espresso Dreams (Deluxe Edition),Espresso Dreams,61,152399,0,0.533,0.752,4,-12.77,1,0.121,0.498,0.0,0.223,0.761,115.4,4,pop-rock
trk_1697,Kendrick Lamar,Anti Parade (Deluxe Edition),Anti Parade,61,145429,1,0.672,0.361,6,-9.08,0,0.154,0.599,0.0,0.227,0.847,164.62,4,hip-hop
trk_1698,Olivia Rodrigo,Levitating Parade (Deluxe Edition),Levitating Parade,53,186475,1,0.7,0.663,5,-10.35,1,0.042,0.818,0.0,0.119,0.377,150.55,4,pop-rock
trk_1699,Bruno Mars,Lucid Hour (Deluxe Edition),Lucid Hour,63,154484,0,0.58,0.479,2,-8.6,0,0.201,0.197,0.0,0.255,0.5,111.1,4,r&b
trk_1700,Ariana Grande,vampire Nights (Deluxe Edition),vampire Nights,94,229817,0,0.719,0.443,8,-8.02,0,0.251,0.439,0.0,0.263,0.622,88.39,4,pop
trk_1701,Ed Sheeran,God's Plan (Deluxe Edition),God's Plan,100,170801,1,0.493,0.436,11,-7.21,0,0.117,0.455,0.0,0.301,0.366,151.64,4,pop
trk_1702,Ariana Grande,Levitating Lights (Deluxe Edition),Levitating Lights,69,231931,0,0.624,0.621,5,-10.31,1,0.202,0.495,0.0,0.252,0.426,156.37,4,pop
trk_1703,Bruno Mars,Shape Echoes (Deluxe Edition),Shape Echoes,45,154059,1,0.558,0.849,3,-13.27,1,0.339,0.73,0.0,0.324,0.699,152.47,4,r&b
trk_1704,Taylor Swift,As It Was Memories (Deluxe Edition),As It Was Memories,59,219219,0,0.853,0.692,6,-8.38,1,0.262,0.529,0.0,0.144,0.176,107.39,4,pop
trk_1705,Bad Bunny,Die You (Deluxe Edition),Die You,59,169504,1,0.857,0.853,2,-10.0,1,0.279,0.338,0.0,0.267,0.683,90.43,4,reggaeton
trk_1706,Bad Bunny,Save Fantasy (Deluxe Edition),Save Fantasy,79,224886,0,0.416,0.836,10,-5.58,0,0.202,0.797,0.0,0.347,0.792,120.44,4,reggaeton
trk_1707,Ariana Grande,Die Memories (Deluxe Edition),Die Memories,63,251483,0,0.699,0.479,10,-13.59,1,0.332,0.206,0.0,0.251,0.9,85.61,4,pop
trk_1708,Ariana Grande,Greedy Hero (Deluxe Edition),Greedy Hero,61,188053,0,0.657,0.333,10,-13.78,0,0.033,0.483,0.0,0.335,0.237,156.84,4,pop
trk_1709,Taylor Swift,Blinding Heart (Deluxe Edition),Blinding Heart,83,228334,0,0.798,0.64,5,-9.66,1,0.172,0.871,0.0,0.178,0.335,150.02,4,pop
trk_1710,Bruno Mars,Die Fantasy (Deluxe Edition),Die Fantasy,83,245874,0,0.765,0.507,5,-11.22,0,0.22,0.489,0.1531,0.195,0.247,138.51,4,r&b
trk_1711,Imagine Dragons,As It Was Hero (Deluxe Edition),As It Was Hero,55,165628,0,0.516,0.581,10,-5.91,0,0.076,0.348,0.0,0.268,0.228,124.24,4,rock
trk_1712,Justin Bieber,Save Fantasy (Deluxe Edition),Save Fantasy,82,232084,1,0.59,0.886,2,-7.6,0,0.034,0.722,0.0,0.285,0.324,133.81,4,pop
trk_1713,Imagine Dragons,Blinding Lover (Deluxe Edition),Blinding Lover,79,183327,0,0.438,0.503,11,-8.85,1,0.138,0.801,0.0,0.234,0.844,166.78,4,rock
trk_1714,Coldplay,God's Parade (Deluxe Edition),God's Parade,63,159286,1,0.569,0.878,8,-7.07,0,0.145,0.607,0.0,0.118,0.609,118.33,4,rock
trk_1715,Travis Scott,As It Was Parade (Deluxe Edition),As It Was Parade,80,214147,0,0.783,0.809,0,-8.52,0,0.031,0.093,0.0,0.277,0.595,103.77,4,hip-hop
trk_1716,Drake,Anti Plan (Deluxe Edition),Anti Plan,58,144722,1,0.683,0.508,2,-3.28,1,0.136,0.713,0.0,0.323,0.665,142.35,4,hip-hop
trk_1717,Taylor Swift,Midnight Vibes (Deluxe Edition),Midnight Vibes,79,230782,0,0.794,0.902,10,-4.07,1,0.172,0.725,0.0,0.261,0.801,145.16,4,pop
trk_1718,Kendrick Lamar,Blinding Waves (Deluxe Edition),Blinding Waves,97,249087,0,0.749,0.847,5,-9.85,0,0.134,0.226,0.0,0.196,0.642,114.87,4,hip-hop
trk_1719,Billie Eilish,Levitating Waves (Deluxe Edition),Levitating Waves,58,232805,1,0.883,0.914,5,-3.62,1,0.298,0.074,0.0,0.208,0.347,110.61,4,alt-pop
trk_1720,Ed Sheeran,Humble Symphony (Deluxe Edition),Humble Symphony,51,251573,1,0.392,0.923,5,-5.51,1,0.167,0.74,0.0,0.075,0.909,98.77,4,pop
trk_1721,Post Malone,Peaches Lights (Deluxe Edition),Peaches Lights,80,172124,0,0.916,0.938,8,-12.34,1,0.253,0.286,0.3776,0.254,0.687,127.11,4,hip-hop
trk_1722,Travis Scott,Shape Plan (Deluxe Edition),Shape Plan,48,257618,0,0.917,0.658,6,-5.17,0,0.076,0.082,0.0,0.246,0.824,136.77,4,hip-hop
trk_1723,Eminem,Levitating Hour (Deluxe Edition),Levitating Hour,77,176089,1,0.374,0.935,4,-8.07,0,0.1,0.045,0.0,0.275,0.733,136.55,4,hip-hop
trk_1724,Taylor Swift,Cruel Chamber (Deluxe Edition),Cruel Chamber,37,243319,1,0.475,0.435,3,-11.76,0,0.222,0.109,0.0,0.255,0.866,168.03,4,pop
trk_1725,Coldplay,Shape Summer (Deluxe Edition),Shape Summer,70,162245,1,0.701,0.913,10,-4.38,0,0.159,0.155,0.0,0.065,0.832,126.93,4,rock
trk_1726,Doja Cat,Levitating World (Deluxe Edition),Levitating World,47,218728,0,0.749,0.53,10,-5.61,1,0.149,0.455,0.0,0.211,0.513,134.51,4,dance-pop
trk_1727,Post Malone,God's Lover (Deluxe Edition),God's Lover,39,252054,1,0.605,0.921,5,-6.96,0,0.049,0.836,0.0,0.252,0.522,109.12,4,hip-hop
trk_1728,SZA,Die World (Deluxe Edition),Die World,55,225864,0,0.916,0.706,0,-12.2,1,0.033,0.528,0.0,0.126,0.285,97.19,4,r&b
trk_1729,Kendrick Lamar,Die Waves (Deluxe Edition),Die Waves,80,164450,1,0.56,0.939,5,-5.1,0,0.057,0.336,0.0,0.267,0.567,173.59,4,hip-hop
trk_1730,Post Malone,Die Hero (Deluxe Edition),Die Hero,75,146610,1,0.426,0.56,2,-8.79,0,0.156,0.277,0.0,0.288,0.384,95.08,4,hip-hop
trk_1731,Billie Eilish,Anti Waves (Deluxe Edition),Anti Waves,89,172362,0,0.65,0.741,2,-6.47,0,0.282,0.697,0.0,0.236,0.351,87.74,4,alt-pop
trk_1732,Ed Sheeran,vampire Lover (Deluxe Edition),vampire Lover,50,198102,0,0.67,0.878,5,-10.67,1,0.35,0.091,0.0,0.108,0.271,106.99,4,pop
trk_1733,SZA,Espresso Tears (Deluxe Edition),Espresso Tears,79,217131,0,0.69,0.893,11,-11.39,1,0.067,0.283,0.0,0.149,0.517,170.44,4,r&b
trk_1734,Taylor Swift,Save Memories (Deluxe Edition),Save Memories,42,259792,0,0.395,0.799,1,-12.0,0,0.168,0.816,0.0,0.097,0.474,156.6,4,pop
trk_1735,Drake,Die Symphony (Deluxe Edition),Die Symphony,75,218672,1,0.551,0.405,11,-9.62,0,0.104,0.588,0.2715,0.207,0.191,170.87,4,hip-hop
trk_1736,Doja Cat,Shape Memories (Deluxe Edition),Shape Memories,90,216695,0,0.66,0.39,5,-12.8,0,0.098,0.535,0.0,0.058,0.687,88.74,4,dance-pop
trk_1737,The Weeknd,Humble Tears (Deluxe Edition),Humble Tears,52,242498,0,0.521,0.903,1,-7.13,0,0.096,0.176,0.0,0.145,0.513,107.44,4,pop
trk_1738,Drake,Greedy Dreams (Deluxe Edition),Greedy Dreams,64,239766,1,0.916,0.532,11,-6.72,0,0.269,0.453,0.066,0.148,0.64,128.11,4,hip-hop
trk_1739,Eminem,vampire Lover (Deluxe Edition),vampire Lover,89,205860,0,0.549,0.56,1,-11.62,1,0.213,0.778,0.0,0.305,0.302,113.26,4,hip-hop
trk_1740,Doja Cat,God's Dreams (Deluxe Edition),God's Dreams,42,230115,0,0.51,0.612,6,-6.03,1,0.295,0.288,0.0,0.065,0.366,102.7,4,dance-pop
trk_1741,Olivia Rodrigo,God's Fantasy (Deluxe Edition),God's Fantasy,45,212442,1,0.592,0.841,9,-7.94,1,0.085,0.235,0.0,0.266,0.784,112.28,4,pop-rock
trk_1742,Ariana Grande,Cruel Symphony (Deluxe Edition),Cruel Symphony,72,200136,0,0.592,0.386,7,-8.15,0,0.048,0.359,0.3481,0.131,0.506,146.6,4,pop
trk_1743,Bad Bunny,Espresso Chamber (Deluxe Edition),Espresso Chamber,54,244814,0,0.355,0.755,2,-11.4,0,0.232,0.763,0.0,0.112,0.776,104.69,4,reggaeton
trk_1744,Kendrick Lamar,Save World (Deluxe Edition),Save World,82,257445,1,0.555,0.941,7,-8.48,0,0.212,0.64,0.0,0.165,0.398,97.44,4,hip-hop
trk_1745,Justin Bieber,Midnight Tears (Deluxe Edition),Midnight Tears,55,200544,1,0.56,0.937,9,-5.77,0,0.299,0.564,0.0,0.293,0.773,146.27,4,pop
trk_1746,Taylor Swift,Greedy Memories (Deluxe Edition),Greedy Memories,77,195720,0,0.354,0.606,2,-4.79,1,0.101,0.046,0.0,0.296,0.443,157.19,4,pop
trk_1747,Taylor Swift,Lucid Summer (Deluxe Edition),Lucid Summer,93,166563,1,0.673,0.688,11,-7.28,0,0.246,0.595,0.0,0.216,0.697,148.88,4,pop
